 v-sweep         vsg_out         vsd_out         id              id_w           
 2.08000000e+00  2.08000000e+00  5.00000000e-02  1.05633342e-05  1.05633342e+00 
 2.09000000e+00  2.09000000e+00  5.00000000e-02  1.06331128e-05  1.06331128e+00 
 2.10000000e+00  2.10000000e+00  5.00000000e-02  1.07026799e-05  1.07026799e+00 
 2.11000000e+00  2.11000000e+00  5.00000000e-02  1.07720357e-05  1.07720357e+00 
 2.12000000e+00  2.12000000e+00  5.00000000e-02  1.08411807e-05  1.08411807e+00 
 2.13000000e+00  2.13000000e+00  5.00000000e-02  1.09101152e-05  1.09101152e+00 
 2.14000000e+00  2.14000000e+00  5.00000000e-02  1.09788396e-05  1.09788396e+00 
 2.15000000e+00  2.15000000e+00  5.00000000e-02  1.10473543e-05  1.10473543e+00 
 2.16000000e+00  2.16000000e+00  5.00000000e-02  1.11156597e-05  1.11156597e+00 
 2.17000000e+00  2.17000000e+00  5.00000000e-02  1.11837560e-05  1.11837560e+00 
 2.18000000e+00  2.18000000e+00  5.00000000e-02  1.12516438e-05  1.12516438e+00 
 2.19000000e+00  2.19000000e+00  5.00000000e-02  1.13193234e-05  1.13193234e+00 
 2.20000000e+00  2.20000000e+00  5.00000000e-02  1.13867953e-05  1.13867953e+00 
 2.21000000e+00  2.21000000e+00  5.00000000e-02  1.14540597e-05  1.14540597e+00 
 2.22000000e+00  2.22000000e+00  5.00000000e-02  1.15211171e-05  1.15211171e+00 
 2.23000000e+00  2.23000000e+00  5.00000000e-02  1.15879679e-05  1.15879679e+00 
 2.24000000e+00  2.24000000e+00  5.00000000e-02  1.16546125e-05  1.16546125e+00 
 2.25000000e+00  2.25000000e+00  5.00000000e-02  1.17210512e-05  1.17210512e+00 
 2.26000000e+00  2.26000000e+00  5.00000000e-02  1.17872846e-05  1.17872846e+00 
 2.27000000e+00  2.27000000e+00  5.00000000e-02  1.18533130e-05  1.18533130e+00 
 2.28000000e+00  2.28000000e+00  5.00000000e-02  1.19191368e-05  1.19191368e+00 
 2.29000000e+00  2.29000000e+00  5.00000000e-02  1.19847564e-05  1.19847564e+00 
 2.30000000e+00  2.30000000e+00  5.00000000e-02  1.20501722e-05  1.20501722e+00 
 2.31000000e+00  2.31000000e+00  5.00000000e-02  1.21153847e-05  1.21153847e+00 
 2.32000000e+00  2.32000000e+00  5.00000000e-02  1.21803942e-05  1.21803942e+00 
 2.33000000e+00  2.33000000e+00  5.00000000e-02  1.22452012e-05  1.22452012e+00 
 2.34000000e+00  2.34000000e+00  5.00000000e-02  1.23098061e-05  1.23098061e+00 
 2.35000000e+00  2.35000000e+00  5.00000000e-02  1.23742092e-05  1.23742092e+00 
 2.36000000e+00  2.36000000e+00  5.00000000e-02  1.24384111e-05  1.24384111e+00 
 2.37000000e+00  2.37000000e+00  5.00000000e-02  1.25024122e-05  1.25024122e+00 
 2.38000000e+00  2.38000000e+00  5.00000000e-02  1.25662128e-05  1.25662128e+00 
 2.39000000e+00  2.39000000e+00  5.00000000e-02  1.26298134e-05  1.26298134e+00 
 2.40000000e+00  2.40000000e+00  5.00000000e-02  1.26932144e-05  1.26932144e+00 
 2.41000000e+00  2.41000000e+00  5.00000000e-02  1.27564162e-05  1.27564162e+00 
 2.42000000e+00  2.42000000e+00  5.00000000e-02  1.28194193e-05  1.28194193e+00 
 2.43000000e+00  2.43000000e+00  5.00000000e-02  1.28822241e-05  1.28822241e+00 
 2.44000000e+00  2.44000000e+00  5.00000000e-02  1.29448311e-05  1.29448311e+00 
 2.45000000e+00  2.45000000e+00  5.00000000e-02  1.30072405e-05  1.30072405e+00 
 2.46000000e+00  2.46000000e+00  5.00000000e-02  1.30694530e-05  1.30694530e+00 
 2.47000000e+00  2.47000000e+00  5.00000000e-02  1.31314689e-05  1.31314689e+00 
 2.48000000e+00  2.48000000e+00  5.00000000e-02  1.31932886e-05  1.31932886e+00 
 2.49000000e+00  2.49000000e+00  5.00000000e-02  1.32549126e-05  1.32549126e+00 
 2.50000000e+00  2.50000000e+00  5.00000000e-02  1.33163414e-05  1.33163414e+00 
 2.51000000e+00  2.51000000e+00  5.00000000e-02  1.33775752e-05  1.33775752e+00 
 2.52000000e+00  2.52000000e+00  5.00000000e-02  1.34386147e-05  1.34386147e+00 
 2.53000000e+00  2.53000000e+00  5.00000000e-02  1.34994602e-05  1.34994602e+00 
 2.54000000e+00  2.54000000e+00  5.00000000e-02  1.35601121e-05  1.35601121e+00 
 2.55000000e+00  2.55000000e+00  5.00000000e-02  1.36205709e-05  1.36205709e+00 
 2.56000000e+00  2.56000000e+00  5.00000000e-02  1.36808371e-05  1.36808371e+00 
 2.57000000e+00  2.57000000e+00  5.00000000e-02  1.37409111e-05  1.37409111e+00 
 2.58000000e+00  2.58000000e+00  5.00000000e-02  1.38007932e-05  1.38007932e+00 
 2.59000000e+00  2.59000000e+00  5.00000000e-02  1.38604840e-05  1.38604840e+00 
 2.60000000e+00  2.60000000e+00  5.00000000e-02  1.39199839e-05  1.39199839e+00 
 2.61000000e+00  2.61000000e+00  5.00000000e-02  1.39792933e-05  1.39792933e+00 
