 v-sweep         vsg_out         vsd_out         id              id_w           
 2.33000000e+00  2.33000000e+00  5.00000000e-02  1.63521170e-05  1.63521170e+00 
 2.34000000e+00  2.34000000e+00  5.00000000e-02  1.64378254e-05  1.64378254e+00 
 2.35000000e+00  2.35000000e+00  5.00000000e-02  1.65232594e-05  1.65232594e+00 
 2.36000000e+00  2.36000000e+00  5.00000000e-02  1.66084197e-05  1.66084197e+00 
 2.37000000e+00  2.37000000e+00  5.00000000e-02  1.66933067e-05  1.66933067e+00 
 2.38000000e+00  2.38000000e+00  5.00000000e-02  1.67779212e-05  1.67779212e+00 
 2.39000000e+00  2.39000000e+00  5.00000000e-02  1.68622637e-05  1.68622637e+00 
 2.40000000e+00  2.40000000e+00  5.00000000e-02  1.69463350e-05  1.69463350e+00 
 2.41000000e+00  2.41000000e+00  5.00000000e-02  1.70301357e-05  1.70301357e+00 
 2.42000000e+00  2.42000000e+00  5.00000000e-02  1.71136663e-05  1.71136663e+00 
 2.43000000e+00  2.43000000e+00  5.00000000e-02  1.71969275e-05  1.71969275e+00 
 2.44000000e+00  2.44000000e+00  5.00000000e-02  1.72799200e-05  1.72799200e+00 
 2.45000000e+00  2.45000000e+00  5.00000000e-02  1.73626444e-05  1.73626444e+00 
 2.46000000e+00  2.46000000e+00  5.00000000e-02  1.74451014e-05  1.74451014e+00 
 2.47000000e+00  2.47000000e+00  5.00000000e-02  1.75272915e-05  1.75272915e+00 
 2.48000000e+00  2.48000000e+00  5.00000000e-02  1.76092154e-05  1.76092154e+00 
 2.49000000e+00  2.49000000e+00  5.00000000e-02  1.76908738e-05  1.76908738e+00 
 2.50000000e+00  2.50000000e+00  5.00000000e-02  1.77722672e-05  1.77722672e+00 
 2.51000000e+00  2.51000000e+00  5.00000000e-02  1.78533964e-05  1.78533964e+00 
 2.52000000e+00  2.52000000e+00  5.00000000e-02  1.79342620e-05  1.79342620e+00 
 2.53000000e+00  2.53000000e+00  5.00000000e-02  1.80148646e-05  1.80148646e+00 
 2.54000000e+00  2.54000000e+00  5.00000000e-02  1.80952049e-05  1.80952049e+00 
 2.55000000e+00  2.55000000e+00  5.00000000e-02  1.81752835e-05  1.81752835e+00 
 2.56000000e+00  2.56000000e+00  5.00000000e-02  1.82551010e-05  1.82551010e+00 
 2.57000000e+00  2.57000000e+00  5.00000000e-02  1.83346581e-05  1.83346581e+00 
 2.58000000e+00  2.58000000e+00  5.00000000e-02  1.84139555e-05  1.84139555e+00 
 2.59000000e+00  2.59000000e+00  5.00000000e-02  1.84929937e-05  1.84929937e+00 
 2.60000000e+00  2.60000000e+00  5.00000000e-02  1.85717735e-05  1.85717735e+00 
 2.61000000e+00  2.61000000e+00  5.00000000e-02  1.86502954e-05  1.86502954e+00 
 2.62000000e+00  2.62000000e+00  5.00000000e-02  1.87285602e-05  1.87285602e+00 
 2.63000000e+00  2.63000000e+00  5.00000000e-02  1.88065684e-05  1.88065684e+00 
 2.64000000e+00  2.64000000e+00  5.00000000e-02  1.88843207e-05  1.88843207e+00 
 2.65000000e+00  2.65000000e+00  5.00000000e-02  1.89618178e-05  1.89618178e+00 
 2.66000000e+00  2.66000000e+00  5.00000000e-02  1.90390603e-05  1.90390603e+00 
 2.67000000e+00  2.67000000e+00  5.00000000e-02  1.91160489e-05  1.91160489e+00 
 2.68000000e+00  2.68000000e+00  5.00000000e-02  1.91927841e-05  1.91927841e+00 
 2.69000000e+00  2.69000000e+00  5.00000000e-02  1.92692666e-05  1.92692666e+00 
 2.70000000e+00  2.70000000e+00  5.00000000e-02  1.93454972e-05  1.93454972e+00 
 2.71000000e+00  2.71000000e+00  5.00000000e-02  1.94214763e-05  1.94214763e+00 
 2.72000000e+00  2.72000000e+00  5.00000000e-02  1.94972048e-05  1.94972048e+00 
 2.73000000e+00  2.73000000e+00  5.00000000e-02  1.95726831e-05  1.95726831e+00 
 2.74000000e+00  2.74000000e+00  5.00000000e-02  1.96479120e-05  1.96479120e+00 
 2.75000000e+00  2.75000000e+00  5.00000000e-02  1.97228921e-05  1.97228921e+00 
 2.76000000e+00  2.76000000e+00  5.00000000e-02  1.97976241e-05  1.97976241e+00 
 2.77000000e+00  2.77000000e+00  5.00000000e-02  1.98721085e-05  1.98721085e+00 
 2.78000000e+00  2.78000000e+00  5.00000000e-02  1.99463461e-05  1.99463461e+00 
 2.79000000e+00  2.79000000e+00  5.00000000e-02  2.00203374e-05  2.00203374e+00 
 2.80000000e+00  2.80000000e+00  5.00000000e-02  2.00940832e-05  2.00940832e+00 
 2.81000000e+00  2.81000000e+00  5.00000000e-02  2.01675840e-05  2.01675840e+00 
 2.82000000e+00  2.82000000e+00  5.00000000e-02  2.02408406e-05  2.02408406e+00 
 2.83000000e+00  2.83000000e+00  5.00000000e-02  2.03138535e-05  2.03138535e+00 
 2.84000000e+00  2.84000000e+00  5.00000000e-02  2.03866233e-05  2.03866233e+00 
 2.85000000e+00  2.85000000e+00  5.00000000e-02  2.04591508e-05  2.04591508e+00 
 2.86000000e+00  2.86000000e+00  5.00000000e-02  2.05314366e-05  2.05314366e+00 
 2.87000000e+00  2.87000000e+00  5.00000000e-02  2.06034813e-05  2.06034813e+00 
 2.88000000e+00  2.88000000e+00  5.00000000e-02  2.06752855e-05  2.06752855e+00 
 2.89000000e+00  2.89000000e+00  5.00000000e-02  2.07468499e-05  2.07468499e+00 
 2.90000000e+00  2.90000000e+00  5.00000000e-02  2.08181751e-05  2.08181751e+00 
 2.91000000e+00  2.91000000e+00  5.00000000e-02  2.08892618e-05  2.08892618e+00 
 2.92000000e+00  2.92000000e+00  5.00000000e-02  2.09601106e-05  2.09601106e+00 
 2.93000000e+00  2.93000000e+00  5.00000000e-02  2.10307221e-05  2.10307221e+00 
